scene_name,uv_to_cam_00,uv_to_cam_01,uv_to_cam_02,uv_to_cam_10,uv_to_cam_11,uv_to_cam_12,uv_to_cam_20,uv_to_cam_21,uv_to_cam_22
ai_032_009,0.578179311457795,0,0,0,0.433013013203359,0,0,0.0232076659277893,-1.00143590968342
ai_033_001,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_033_002,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_033_004,0.579251839367545,0,0,0,0.433014271800409,0,0,0.0351536692348265,-1.00329358335251
ai_033_005,0.577574561108412,0,0,0,0.433012738187629,0,0,-0.0120697447989843,-1.0003884515994
ai_033_007,0.577972530159431,0,0,0,0.43318173189874,0,-0.0153233233214927,-0.0197497517324932,-1.00131225154767
ai_033_008,0.578090918763349,0,0,0,0.433012953239579,0,0,0.0219352889735926,-1.00128280994824
ai_033_009,0.577350288551346,0,0,0,0.43301271641351,0,0,0,-1.00000000022712
ai_033_010,0.582926743733059,0,0,0,0.433025926018027,0,0,-0.060233428931078,-1.00965870362877
ai_034_001,0.57825234153789,0,0,0,0.433013067570035,0,0,0.0242085566792486,-1.0015624023861
ai_034_002,0.577350288569345,0,0,0,0.433012716427009,0,0,0,-1.00000000016477
ai_034_003,0.577558842332066,0,0,0,0.43301273530374,0,0,-0.0116390620325851,-1.00036122547367
ai_034_005,0.577650796709283,0,0,0,0.43301275544879,0,0,-0.0139714985509925,-1.00052049579646
ai_035_001,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_035_002,0.580274505288802,0,0,0,0.433016381862596,0,0,0.0436001161204687,-1.00506489262937
ai_035_003,0.577452928796645,0,0,0,0.433089696597484,0.0230981166355826,0,0,-1.00017777734542
ai_035_004,0.577573741887713,0,0,0,0.43419145747913,0,0.0404301621042703,0.00651287171661291,-1.00201833892669
ai_035_005,0.57735028861691,0,0,0,0.433012716462683,0,0,0,-1
ai_035_006,0.586828150967241,0,0,0,0.433050372936787,0,0,0.0785746066239099,-1.01641613954802
ai_035_007,0.578183233338008,0,0,0,0.433013015884046,0,0,-0.023262511443827,-1.0014427034766
ai_035_008,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_035_009,0.582222046674181,0,0,0,0.433022822608111,0,0,-0.0562929648742407,-1.00843813297976
ai_035_010,0.581686830987992,0,0,0,0.436265123240994,0.15123857050948,0,0,-1.00751111030499
ai_036_001,0.577490058365001,0,0,0,0.433012724880782,0,0,-0.00952821158073654,-1.00024208855299
ai_036_002,0.583846139034777,0,0,0,0.433030584663412,0,0,-0.0650187619697947,-1.01125114362342
ai_036_003,0.578138167732997,0,0,0,0.433012984529915,0,0,0.0226243129217972,-1.00136464657919
ai_036_005,0.577435598689924,0,0,0,0.433012719665798,0,0,-0.00744391291417588,-1.00014776101102
ai_036_006,0.578172876758875,0,0,0,0.433013008491587,0,0,-0.0231174047117806,-1.00142476535594
ai_036_007,0.580072954804314,0,0,0,0.433015896265699,0,0,0.0420694614284562,-1.00471579641858
ai_036_008,0.585030073554057,0,0.202420397220264,0,0.438772555165543,0,0,0,-1.01330177821429
ai_036_009,0.577350288516199,0,0,0,0.433012716387149,0,0,0,-1.00000000034887
ai_036_010,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.00000000063129
ai_037_001,0.577792115448405,0,0,0,0.433012800725518,0,0,-0.0169414222295601,-1.00076526744221
ai_037_002,0.579607251426182,0,-0.069552868616514,0,0.43468653346572,0.0927331250666067,0,0.00405412698066895,-1.0039091738039
ai_037_003,0.577438558008496,0,0,0,0.433012719698763,0,0,-0.00757193725071275,-1.00015288801292
ai_037_004,0.577417433415801,0,0,0,0.433374590315472,-0.0115566554834345,0.0230967376902843,-0.00549202172571506,-1.00064941173025
ai_037_005,0.577350288735724,0,0,0,0.433012716551793,0,0,0,-0.99999999958842
ai_037_006,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_037_007,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_037_008,0.577350288722184,0,0,0,0.433012716541638,0,0,0,-0.999999999635322
ai_037_009,0.577350288513493,0,0,0,0.43301271638512,0,0,0,-1.00000000035825
ai_037_010,0.581957552315273,0,0.139669809433802,0,0.434376921912807,-0.104250448141027,0,-0.0426749118510624,-1.00798001564516
ai_038_002,0.650123807533131,0,0,0,0.434833973103927,0,0,-0.220604190158363,-1.1260474290334
ai_038_003,0.577434760765917,0,0,0,0.433012719414861,0,0,0.00740727541965762,-1.00014631099606
ai_038_004,0.577350288678733,0,0,0,0.433012716509049,0,0,0,-0.999999999785842
ai_038_005,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.00000000063129
ai_038_006,0.580234637483753,0,0,0,0.433016283083229,0,0,-0.043301622501122,-1.00499583956769
ai_038_007,0.582453768245258,0,0,0,0.433023798060107,0,0,-0.0576182340417786,-1.00883948666956
ai_038_009,0.608874535331742,0,-0.0487099617377869,0,0.422816683623803,-0.112751100511911,0,-0.172512794954625,-1.05460159513812
ai_038_010,0.580750082822982,0,0,0,0.433017663011423,0,0,-0.0470154127734429,-1.00588861705457
ai_039_001,0.577465754638391,0,0,0,0.433012722096767,0,0,0.00866025424836357,-1.00019999395615
ai_039_002,0.577430881469588,0,0,0,0.433614164653538,0,-0.0288715445036989,0,-1.00097234711797
ai_039_003,0.577430881226489,0,0,0,0.433614164470986,0,-0.028871544491544,0,-1.00097234795712
ai_039_004,0.577812107076924,0,0,0,0.433012808529701,0,0,-0.0173205119540444,-1.0007998939574
ai_039_005,0.577861214518024,0,0,0,0.433012829162051,0,0,0.0182182698400432,-1.00088495053764
ai_039_006,0.577379155707229,0,0,0,0.433012716686794,0,0,0.00433012707008205,-1.00005000021241
ai_039_007,0.578869346419089,0,0,0,0.433013710284831,0,0,-0.0314180574061281,-1.00263108615391
ai_039_008,0.577580011452922,0,0,0,0.434191440506971,0,-0.0404305966705304,-0.00682098252421344,-1.00202921531959
ai_039_009,0.578120217120768,0,0,0,0.438428442011495,0,0.0867180360139802,0.0033076491929259,-1.00878806234581
ai_039_010,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_041_001,0.578865652159166,0,0,0,0.433013705468816,0,0,0.0313798136402606,-1.00262468750823
ai_041_002,0.577368825390533,0,0,0,0.433012716474778,0,0,-0.00346989493478456,-1.00003210757962
ai_041_003,0.579602201011559,0,0,0,0.43995029186044,0,0.0985323752083746,0.0295020280080924,-1.01347992487468
ai_041_004,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.00000000063129
ai_041_005,0.577435571257867,0,0,0,0.433012719552397,0,0,0.00744272244584094,-1.00014771426895
ai_041_006,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.00000000063129
ai_041_007,0.591771625236917,0,0,0,0.433098464679279,0,0,-0.0970033588977433,-1.02497848741032
ai_041_008,0.579524123702513,0,0,0,0.447236712006752,0,-0.140824362474219,-0.00701148214161569,-1.02314802029753
ai_041_009,0.578071826409177,0,0,0,0.433012941483074,0,0,-0.0216506473967735,-1.00124973904188
ai_041_010,0.583500215300424,0,0,0,0.433028751142555,0,0,0.0632604350302578,-1.01065198607727
ai_042_001,0.577351527098788,0,0,0,0.433012716326667,0,0,0.000896959452225033,-1.00000214606041
ai_042_002,0.577418660757823,0,0,0,0.433012718349734,0,0,-0.00666408320873889,-1.00011842496495
ai_042_003,0.581386789557353,0,0,0,0.4459998082767,-0.0118933279548754,-0.133718964023926,0.0356799838646262,-1.02444551085288
ai_042_004,0.577396605842783,0,0,0,0.433012717254779,0,0,-0.00548492866300783,-1.0000802247328
ai_042_005,0.57866181912902,0,0,0,0.437723177926976,0,0.0810126550229722,-0.0210470793881706,-1.00877758092125
ai_043_002,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_043_003,0.57749107933935,0,0,0,0.43301272506506,0,0,0.00956294723280956,-1.00024385651437
ai_043_004,0.57919682512667,0,0,0,0.43301418348596,0,0,0.0346411339045871,-1.00319829513948
ai_043_005,0.578287904797142,0,0,0,0.43381449957419,0,-0.0334098200675029,0.0232885856585796,-1.00273716870341
ai_043_006,0.577353806010626,0,0,0,0.43301271633136,0,0,0.00151153398885993,-1.00000609325137
ai_043_007,0.577350288679867,0,0,0,0.4330127165099,0,0,0,-0.999999999781912
ai_043_008,0.577362443281524,0,0,0,0.433012716389969,0,0,0.00280977447252977,-1.00002105344291
ai_043_009,0.577487906870791,0,0,0,0.433012724604337,0,0,-0.00945459058382367,-1.00023836218199
ai_043_010,0.577422472526248,0,0,0,0.433012718581642,0,0,-0.00684732954105731,-1.00012502714132
ai_044_001,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_044_002,0.578222728936935,0,-0.034693362960759,0,0.433667046702701,0.0578222737553125,0,0,-1.00151111185838
ai_044_003,0.57735028861691,0,0,0,0.433012716462683,0,0,0,-1
ai_044_004,0.585943752867902,0,0,0,0.435402877537518,0,-0.0585943761599144,-0.0740184899599391,-1.01825606229005
ai_044_005,0.593932901074146,0,0,0,0.433125280101159,0,0,-0.104057221818646,-1.02872192730583
ai_044_006,0.58075232868456,0,0.0116150463140747,0,0.433036914529286,0,0,-0.0468534256566065,-1.0058925070008
ai_044_007,0.577687322580172,0,0,0,0.433012765455287,0,0,-0.0147963324697024,-1.0005837608761
ai_044_008,0.586716764544994,0,0,0,0.434556134544034,0,0.0469373357430877,-0.0776742124379145,-1.01838654848595
ai_044_009,0.578363211207553,0,0,0,0.433013159123757,0,0,-0.0256535829800453,-1.00175443375579
ai_044_010,0.577812107092213,0,0,0,0.433012808541158,0,0,0.0173205119545027,-1.00079989390455
ai_045_001,0.577447676410794,0,0,0,0.433012720431453,0,0,-0.00795343496099031,-1.00016868154847
ai_045_004,0.577369749642188,0,0,0,0.433012716489983,0,0,-0.00355534759543915,-1.00003370843039
ai_045_005,0.581448044739452,0,0,0,0.433019885377635,0,0,0.0516217737869835,-1.00709752251611
ai_045_006,0.57736587596785,0,0,0,0.433012716431201,0,0,0.00318189341291252,-1.00002699902984
ai_045_008,0.577412012351999,0,0,0,0.433012718126835,0,0,-0.00633178056523136,-1.00010690853904
ai_045_010,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_046_001,0.577350288619063,0,0,0,0.433012716464297,0,0,0,-0.999999999992543
ai_046_002,0.577419231122224,0,0,0,0.433012718383635,0,0,-0.00669182204382548,-1.00011941286504
ai_046_003,0.577362448995517,0,0,0,0.43301271639003,0,0,-0.00281043483455318,-1.00002106333984
ai_046_004,0.57735028861691,0,0,0,0.433012716462683,0,0,0,-1
ai_046_005,0.577411998218766,0,0,0,0.433012717974581,0,0,0.00633106596055673,-1.00010688510918
ai_046_006,0.57735028861691,0,0,0,0.433012716462683,0,0,0,-1
ai_046_007,0.578755430865664,0,0,0,0.434066573149248,0.0856558048720066,0,0,-1.00243377863406
ai_046_008,0.578569511711954,0,0,0,0.433013357292818,0,0,0.0281458671916489,-1.00211175722426
ai_046_009,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.00000000063129
ai_047_001,0.581193612457724,0,0,0,0.457270438071111,0,0.184342873225859,-0.00483951248503965,-1.03935247262546
ai_047_002,0.583833346829745,0,0,0,0.433030515143885,0,0,0.0649545798526457,-1.01122898679279
ai_047_003,0.578274048915872,0,0,0,0.433705536686904,0.0693928843188528,0,0,-1.00160000066644
ai_047_004,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_047_005,0.577379811027752,0,0,0,0.43301271670336,0,0,0.00437900111892725,-1.00005113526081
ai_047_006,0.57735028861691,0,0,0,0.433012716462683,0,0,0,-1
ai_047_007,0.57749011814853,0,0,0,0.433012724947081,0,0,0.0095302465054528,-1.00024219169187
ai_047_008,0.577350288437508,0,0,0,0.433012716327964,0,1.73750852254133E-06,-1.35742123930898E-06,-1.00000000064074
ai_047_009,0.588076789808883,0,0,0,0.433060745790793,0,0,0.0836073575146262,-1.01857884539132
ai_048_001,0.581910597144075,0,0,0,0.433021581149256,0,0,-0.0544612544390147,-1.00789868675588
ai_048_002,0.577424009249748,0,0,0,0.433012718678693,0,0,-0.00691983346199395,-1.00012768882441
ai_048_003,0.578697889070904,0,0,0,0.433013499032662,0,0,0.0295911471388933,-1.00233411332523
ai_048_004,0.577375948786507,0,0,0,0.43303196158988,0.011547518717623,0,0,-1.00004444390454
ai_048_005,0.577350288512388,0,0,0,0.433012716384291,0,0,0,-1.00000000036208
ai_048_006,0.577410345870212,0,0,0,0.433461475997999,0,0.0249382596028967,0,-1.00072548850097
ai_048_007,0.577371763841085,0,0,0,0.433012716525683,0,0,-0.00373480556278949,-1.0000371971251
ai_048_008,0.57854060948192,0,0,0,0.441179623997506,0,0.106553992414021,-0.00457944444239769,-1.01326679450872
ai_048_009,0.57746575463839,0,0,0,0.433012722096767,0,0,-0.00866025424836357,-1.00019999395615
ai_048_010,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_050_001,0.587352747853331,0,0,0,0.433054582658896,0,0,-0.0807267415063755,-1.0173247679785
ai_050_002,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_050_003,0.577776412687916,0,0,0,0.435924291388484,0,0.0635554050512892,0.00435924281644817,-1.00475822884804
ai_050_004,0.57964765917612,0,0,0,0.433014983667895,0,0,0.0386418343578866,-1.00397916334918
ai_050_005,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_051_001,0.577702292839512,0,0,0,0.433012769913859,0,0,0.0151214041856005,-1.00060969012503
ai_051_002,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_051_003,0.57822434509999,0,0,0,0.433013046137603,0,0,-0.023829825574997,-1.00151391113481
ai_051_004,0.577423671743647,0,0,0,0.433152890367542,0,0.0139391345473117,0.00596208078448581,-1.00032133948155
ai_051_005,0.577814514154552,0,0,0,0.433012809492594,0,0,0.017365598093352,-1.00080406313801
ai_052_001,0.577656971798935,0,0,0,0.433012757009528,0,0,0.0141143319965868,-1.00053119178267
ai_052_002,0.577837323490389,0,0,0,0.435181914962849,0,-0.0548760627180485,0.0112733267328743,-1.00384342116167
ai_052_003,0.577934788190384,0,0,0,0.433012863961218,0,0,0.0194860990702982,-1.00101238387209
ai_052_004,0.577874349403615,0,0,0,0.433012835032814,0,0,0.0184509966488774,-1.00090770082609
ai_052_005,0.577455570680186,0,0,0,0.433012721123877,0,0,0.00826951670497601,-1.0001823548237
ai_052_006,0.578329866286486,0,0,0,0.43301313050992,0,0,0.0252276745937011,-1.00169667861117
ai_052_007,0.578447792263157,0,0,0,0.433013235919439,0,0,0.0267035059312311,-1.00190093296157
ai_052_008,0.578662855730691,0,0,0,0.433013458955649,0,0,0.0292038259841716,-1.00227343380201
ai_052_009,0.578093737340929,0,0,0,0.433012955043904,0,0,0.0219769973517184,-1.00128769186766
ai_052_010,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_053_001,0.582396519899868,0,0,0,0.433023552955461,0,0,-0.0572936508789173,-1.00874032962994
ai_053_002,0.577381507773303,0,0,0,0.43301271674798,0,0,-0.0045030810264137,-1.00005407411021
ai_053_003,0.577353151345674,0,0,0,0.433012716329551,0,0,-0.00136364102411733,-1.00000495933845
ai_053_004,0.584221484925823,0,0,0,0.433032683766649,0,0,0.0668747933071833,-1.01190126167356
ai_053_005,0.578842050240528,0,0,0,0.433013674974849,0,0,-0.031134374789304,-1.00258380778733
ai_053_006,0.577350534751332,0,0,0,0.43301271632603,0,0,-0.000399984226223845,-1.00000042726425
ai_053_007,0.581426032612286,0,0,0,0.433019809098707,0,0,0.0514827649821246,-1.00705939639472
ai_053_008,0.577350339606477,0,0,0,0.433012716326005,0,0,-0.000182310352843602,-1.00000008926346
ai_053_009,0.580358353519852,0,0,0,0.433016593968118,0,0,0.044221343881136,-1.00521012202092
ai_053_010,0.577350288784824,0,0,0,0.433012716588618,0,0,0,-0.99999999941833
ai_053_011,0.57735028855955,0,0,0,0.433012716419663,0,0,0,-1.0000000001987
ai_053_012,0.577966945411929,0,0,0,0.433012880634615,0,0,-0.0200150461705781,-1.00106808181182
ai_053_013,0.577350288784824,0,0,0,0.433012716588618,0,0,0,-0.99999999941833
ai_053_014,0.577810307804488,0,0,0,0.433012807813208,0,0,-0.0172867336446362,-1.00079677752623
ai_053_015,0.577350288784824,0,0,0,0.433012716588618,0,0,0,-0.99999999941833
ai_053_016,0.577350288784824,0,0,0,0.433012716588618,0,0,0,-0.99999999941833
ai_053_017,0.577350288561913,0,0,0,0.433012716421435,0,0,0,-1.00000000019052
ai_053_018,0.57735028864872,0,0,0,0.43301271648654,0,0,0,-0.999999999889807
ai_053_019,0.577350288784824,0,0,0,0.433012716588618,0,0,0,-0.99999999941833
ai_053_020,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_054_001,0.584985427926388,0,0,0,0.433037306652986,0,0,-0.0705029319973711,-1.01322444972136
ai_054_002,0.577548218430924,0,0,0,0.433012733278129,0,0,0.0113387240757902,-1.00034282542994
ai_054_003,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.00000000063129
ai_054_004,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_054_005,0.580405648327641,0,0,0,0.433016716210392,0,0,-0.0445679433656995,-1.00529203902827
ai_054_006,0.577871459690938,0,0,0,0.433012833728478,0,0,0.0184000484900032,-1.00090269569707
ai_054_007,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_054_008,0.577404485320499,0,0,0,0.433012717597633,0,0,-0.00593316627884026,-1.00009387238809
ai_054_009,0.57977492624768,0,0,0,0.43301524072699,0,0,-0.0396984781823187,-1.00419959637604
ai_054_010,0.577350288567463,0,0,0,0.433012716425597,0,0,0,-1.00000000017129
ai_055_001,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_055_002,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_055_003,0.57751604358275,0,0,0,0.433012728216034,0,0,-0.0103762366906404,-1.00028709695999
ai_055_004,0.577350288608153,0,0,0,0.433012716456115,0,0,0,-1.00000000003034
ai_055_005,0.580440705704663,0,-0.1160881255723,0,0.434030902841627,0,-0.0116088030430654,0.0347224714512224,-1.00780259557287
ai_055_006,0.577470992239257,0,0,0,0.433012722710049,0,0,0.00885449546774132,-1.00020906520633
ai_055_007,0.577376237449224,0,0,0,0.433012716880163,0,0,-0.00410539629756077,-1.00004494382191
ai_055_008,0.577350288434671,0,0,0,0.433012716326003,0,0,0,-1.0000000006313
ai_055_009,0.578021330545659,0,0,0,0.433012910857958,0,0,0.0208791636222784,-1.00116227962353
ai_055_010,0.577350288784824,0,0,0,0.433012716588618,0,0,0,-0.99999999941833
